Date	2020年11月24日火曜日 06時44分21秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
657.655	-0.009407
657.984	-0.011242
658.313	-0.013292
658.642	-0.015870
658.971	-0.019496
659.300	-0.025245
659.629	-0.030911
659.958	-0.031004
660.286	-0.026496
660.615	-0.017877
660.944	-0.006572
661.272	0.004904
661.601	0.014186
661.929	0.020310
662.258	0.024087
662.586	0.026243
662.915	0.027411
663.243	0.028162
663.571	0.028411
663.899	0.028571
664.228	0.028510
664.556	0.028149
664.884	0.027987
665.212	0.027563
665.540	0.027292
665.868	0.027043
666.196	0.026785
666.524	0.026603
666.852	0.026279
667.179	0.026195
667.507	0.026069
667.835	0.026043
668.162	0.026181
668.490	0.026341
668.818	0.026803
669.145	0.027105
669.473	0.027551
669.800	0.027885
670.127	0.028353
670.455	0.028485
670.782	0.028439
671.109	0.028249
671.436	0.027927
671.764	0.027507
672.091	0.026877
672.418	0.026171
672.745	0.025534
673.072	0.024664
673.399	0.023838
673.726	0.022946
674.053	0.022184
674.379	0.021575
674.706	0.021305
675.033	0.021279
675.359	0.021605
675.686	0.022237
676.013	0.023020
676.339	0.023796
676.666	0.024503
676.992	0.024975
677.318	0.025288
677.645	0.025598
677.971	0.025657
678.297	0.025488
678.624	0.025196
678.950	0.024822
679.276	0.024435
679.602	0.023955
679.928	0.023312
680.254	0.022701
680.580	0.022288
680.906	0.021806
681.232	0.021378
681.558	0.021251
681.883	0.021378
682.209	0.021698
682.535	0.022110
682.860	0.022450
683.186	0.022817
683.511	0.023208
683.837	0.023450
684.162	0.023478
684.488	0.023294
684.813	0.023010
685.138	0.022381
685.464	0.021790
685.789	0.021045
686.114	0.020321
686.439	0.019637
686.764	0.018780
687.089	0.018070
687.414	0.017507
687.739	0.016990
688.064	0.016765
688.389	0.016894
688.714	0.017388
689.039	0.017809
689.363	0.018423
689.688	0.018925
690.013	0.019407
690.337	0.019830
690.662	0.020035
690.986	0.020130
691.311	0.020150
691.635	0.020020
691.959	0.019722
692.284	0.019432
692.608	0.019095
692.932	0.018590
693.256	0.018199
693.580	0.017772
693.904	0.017566
694.228	0.017646
694.552	0.017662
694.876	0.017911
695.200	0.018258
695.524	0.018796
695.848	0.019095
696.172	0.019287
696.495	0.019404
696.819	0.019340
697.143	0.019140
697.466	0.018859
697.790	0.018391
698.113	0.017966
698.437	0.017496
698.760	0.016969
699.083	0.016365
699.407	0.015846
699.730	0.015749
700.053	0.015907
700.376	0.016250
700.699	0.016710
701.022	0.017233
701.345	0.017689
701.668	0.018108
701.991	0.018395
702.314	0.018495
702.637	0.018295
702.960	0.018289
703.283	0.017828
703.605	0.017394
